scenario,run,species,latin,group,species_order,age_mature
Base,38,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.689614100333333
Base,39,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.681788402333333
Base,40,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.683162851666667
Base,41,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.683826638
Base,42,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.688964993333333
Base,43,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.695216265
Base,44,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.686807533333333
Base,45,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.679955108333333
Base,46,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.690030168
Base,47,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.690181919333333
Base,48,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.687401388333333
Base,49,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.688095837333333
Base,50,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.690551983666667
Base,51,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.683604044
Base,52,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.691434173333333
Base,53,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.691513392333333
Base,54,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.683551422333333
Base,55,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.689061898
Base,56,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.698016547666667
Base,57,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.687831631333333
Base,58,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.689082880333333
Base,59,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.689610721
Base,60,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.691669137666667
Base,61,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.68810603
Base,62,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.683975925666667
Base,63,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.693175685666667
Base,64,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.687666980333333
Base,65,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.682525546333333
Base,66,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.684426051
Base,67,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.67880518
Base,68,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.684568905333333
Base,69,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.688955173333333
Base,70,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.688616205
Base,71,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.684706605
Base,72,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.682296968
Base,73,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.692099364333333
Base,74,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.689619355666667
Base,75,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.683502684333333
Base,76,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.690660415666667
Base,77,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.690816399666667
Base,78,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.695230862333333
Base,79,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.688409332666667
Base,80,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.685944173666667
Base,81,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.690822542666667
Base,82,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.685601957333333
Base,83,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.689416738333333
Base,84,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.685604695333333
Base,85,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.684215497666667
Base,86,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.683303423333333
Base,87,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.687822073333333
Base,88,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.694112265666667
Base,89,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.687003891666667
Base,90,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.679864509333333
Base,91,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.688618639
Base,92,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.685394132
Base,93,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.685314229333333
Base,94,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.692516522
Base,95,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.686496496333333
Base,96,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.687293791666667
Base,97,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.681844934333333
Base,98,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.696917711
Base,99,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.690786247333333
Base,100,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,0.687219865333333
Base,1,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582477495333333
Base,2,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.572761441666667
Base,3,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.603623184666667
Base,4,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.570315777666667
Base,5,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.580380496666667
Base,6,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578465162666667
Base,7,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.567108771666667
Base,8,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.576833575666667
Base,9,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579656634333333
Base,10,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.587210730333333
Base,11,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583575917666667
Base,12,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.577088763333333
Base,13,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.58017119
Base,14,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.601940197
Base,15,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.601806484666667
Base,16,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.598560545666667
Base,17,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579742301333333
Base,18,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582172421333333
Base,19,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.575786249666667
Base,20,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.59244283
Base,21,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583411506333333
Base,22,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583634854
Base,23,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.589752516333333
Base,24,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578916023666667
Base,25,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.562021980333333
Base,26,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.587120703666667
Base,27,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.605073761
Base,28,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581759572333333
Base,29,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.587954588666667
Base,30,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.589671823666667
Base,31,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.589254980666667
Base,32,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583280171333333
Base,33,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578961962666667
Base,34,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.5738622
Base,35,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583821101333333
Base,36,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.591668796333333
Base,37,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.587529168333333
Base,38,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.591792911666667
Base,39,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.574377148333333
Base,40,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.585965971666667
Base,41,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.595672522333333
Base,42,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.58092309
Base,43,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.585811308333333
Base,44,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.568664856666667
Base,45,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.599179382666667
Base,46,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.602932594333333
Base,47,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.593832182666667
Base,48,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582705408
Base,49,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.580034951666667
Base,50,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.571881282333333
Base,51,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.56471798
Base,52,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579930973666667
Base,53,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.575696933666667
Base,54,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581860718666667
Base,55,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581568913666667
Base,56,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.577280692666667
Base,57,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.576324926
Base,58,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.571553854
Base,59,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579099038333333
Base,60,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.596877722
Base,61,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.58383999
Base,62,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582129218
Base,63,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.574552353333333
Base,64,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.589048454666667
Base,65,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.588373376666667
Base,66,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.602609115
Base,67,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581089905
Base,68,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.584899743333333
Base,69,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.589565195
Base,70,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.584776258666667
Base,71,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.569981800333333
Base,72,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.58100444
Base,73,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.593867495333333
Base,74,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.581211809666667
Base,75,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.599500979666667
Base,76,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.591488941333333
Base,77,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579456946666667
Base,78,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.576372315
Base,79,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.588549591666667
Base,80,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578594062666667
Base,81,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.577275392
Base,82,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.564111650666667
Base,83,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.585971868
Base,84,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.571570235666667
Base,85,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.568670981
Base,86,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583114588
Base,87,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.592317009333333
Base,88,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.579136671
Base,89,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.584414981333333
Base,90,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.589833361333333
Base,91,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.585142482333333
Base,92,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.571839443333333
Base,93,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.59245819
Base,94,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.582676629666667
Base,95,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578831753
Base,96,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.584414772333333
Base,97,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.591799853333333
Base,98,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578251489333333
Base,99,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.578641009333333
Base,100,MiichthysMiiuy,Miichthys miiuy,Predator,5,0.583652323333333
Base,1,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.011919051
Base,2,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.001963651
Base,3,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.943193524
Base,4,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03429852666667
Base,5,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.994336203333333
Base,6,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.011451193
Base,7,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.976493514666667
Base,8,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.017314148
Base,9,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.994515487
Base,10,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01010835833333
Base,11,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02932202533333
Base,12,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.992159375333333
Base,13,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.992650088666667
Base,14,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01256907966667
Base,15,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01688706633333
Base,16,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.979695608333333
Base,17,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.978968670666667
Base,18,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.019642837
Base,19,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.009472381
Base,20,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02320845566667
Base,21,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.993930149333333
Base,22,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01343616233333
Base,23,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.988172219333333
Base,24,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.049519148
Base,25,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03873892133333
Base,26,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03275463866667
Base,27,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.979426642666667
Base,28,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00154309266667
Base,29,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00948104766667
Base,30,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.05474943466667
Base,31,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00211709633333
Base,32,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01199187366667
Base,33,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00004418466667
Base,34,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01353586433333
Base,35,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.021110369
Base,36,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00186696366667
Base,37,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03780606233333
Base,38,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.028540735
Base,39,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01401433233333
Base,40,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.017501467
Base,41,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.975471268666667
Base,42,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03229231233333
Base,43,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.968887895
Base,44,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02042030333333
Base,45,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.981829813333333
Base,46,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02362323733333
Base,47,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.970170550333333
Base,48,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.983895794666667
Base,49,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02246592833333
Base,50,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00044054833333
Base,51,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.973510247
Base,52,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02932557166667
Base,53,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.022803562
Base,54,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.991125345
Base,55,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02400541866667
Base,56,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01745988033333
Base,57,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03566193866667
Base,58,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.986681472333333
Base,59,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.007950078
Base,60,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.973882571333333
Base,61,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03042091866667
Base,62,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00643773
Base,63,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.999637072333333
Base,64,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.019842402
Base,65,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.998409166333333
Base,66,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.0155756
Base,67,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.982527291
Base,68,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.04351290966667
Base,69,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.990767092666667
Base,70,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.996526774
Base,71,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.020476187
Base,72,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.978348735333333
Base,73,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.027496777
Base,74,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00807861966667
Base,75,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02927871766667
Base,76,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.008522566
Base,77,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01051242966667
Base,78,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.999507960333333
Base,79,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.965963013666667
Base,80,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01929793566667
Base,81,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00378140766667
Base,82,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01762938233333
Base,83,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02945692033333
Base,84,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.00496090633333
Base,85,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.019695299
Base,86,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02534066133333
Base,87,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.996770160333333
Base,88,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.04199167733333
Base,89,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02560644066667
Base,90,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.996692521
Base,91,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.978052697666667
Base,92,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.974618412333333
Base,93,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.01778419733333
Base,94,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03946105966667
Base,95,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.013939849
Base,96,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.06984203766667
Base,97,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.03014142766667
Base,98,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,0.992998103666667
Base,99,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.048632352
Base,100,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,1.02260968366667
Base,1,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.785826317
Base,2,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.898908196666667
Base,3,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.899682597666667
Base,4,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,0.900777832666667
